customer_id,country,region,segment,signup_year,segment_multiplier
4381,Germany,Central,Standard,2022,1.0
4382,Germany,South,Standard,2023,1.0
4383,Netherlands,West,Returning,2023,1.1
4384,Netherlands,Central,Standard,2023,1.0
4385,Italy,East,Returning,2024,1.1
4386,Netherlands,South,Returning,2023,1.1
4387,Spain,West,Standard,2025,1.0
4388,Germany,Central,Standard,2021,1.0
4389,Germany,West,Standard,2023,1.0
4390,Germany,Central,Returning,2021,1.1
4391,Germany,Central,Returning,2022,1.1
4392,Netherlands,Central,Standard,2024,1.0
4393,Belgium,East,VIP,2021,1.25
4394,Germany,Central,Standard,2021,1.0
4395,Spain,Central,Standard,2023,1.0
4396,Italy,West,Standard,2024,1.0
4397,Austria,Central,Standard,2024,1.0
4398,Germany,East,Returning,2025,1.1
4399,Germany,West,Standard,2021,1.0
4400,Germany,Central,Returning,2024,1.1
4401,Germany,West,Returning,2023,1.1
4402,Netherlands,East,Standard,2025,1.0
4403,Austria,West,Standard,2024,1.0
4404,Switzerland,East,Standard,2023,1.0
4405,Spain,South,Returning,2024,1.1
4406,Belgium,Central,Standard,2023,1.0
4407,Spain,East,Standard,2023,1.0
4408,Germany,Central,Standard,2024,1.0
4409,Switzerland,East,Returning,2022,1.1
4410,Netherlands,North,Returning,2023,1.1
4411,Germany,North,Returning,2022,1.1
4412,Germany,North,Standard,2025,1.0
4413,Belgium,East,VIP,2025,1.25
4414,Belgium,Central,Standard,2023,1.0
4415,Netherlands,North,Returning,2021,1.1
4416,Netherlands,Central,Standard,2021,1.0
4417,Netherlands,East,Standard,2023,1.0
4418,Germany,Central,Returning,2023,1.1
4419,Switzerland,Central,Returning,2022,1.1
4420,Germany,North,Returning,2025,1.1
4421,Germany,West,Standard,2023,1.0
4422,Spain,South,Returning,2021,1.1
4423,Netherlands,East,Standard,2021,1.0
4424,Belgium,East,Standard,2023,1.0
4425,Austria,East,Returning,2021,1.1
4426,Switzerland,South,Standard,2024,1.0
4427,Austria,West,VIP,2023,1.25
4428,Germany,Central,Standard,2025,1.0
4429,Germany,East,VIP,2023,1.25
4430,Kosovo,Central,Returning,2024,1.1
4431,Belgium,North,Standard,2025,1.0
4432,Netherlands,North,Standard,2023,1.0
4433,Netherlands,North,Returning,2023,1.1
4434,Spain,East,Returning,2022,1.1
4435,Germany,South,Standard,2023,1.0
4436,Austria,East,Returning,2023,1.1
4437,Switzerland,North,Standard,2023,1.0
4438,Kosovo,North,Returning,2021,1.1
4439,Spain,East,VIP,2023,1.25
4440,Austria,South,Standard,2025,1.0
4441,Italy,South,Returning,2025,1.1
4442,Italy,Central,Standard,2022,1.0
4443,Austria,West,Standard,2023,1.0
4444,Switzerland,North,Returning,2021,1.1
4445,Netherlands,South,Standard,2021,1.0
4446,Spain,North,Standard,2023,1.0
4447,Germany,West,Returning,2024,1.1
4448,Kosovo,North,Standard,2022,1.0
4449,Switzerland,South,Standard,2021,1.0
4450,Belgium,Central,Standard,2024,1.0
4451,Netherlands,East,Standard,2023,1.0
4452,Netherlands,East,Standard,2023,1.0
4453,Italy,South,Returning,2023,1.1
4454,Kosovo,South,Standard,2024,1.0
4455,Italy,West,Standard,2025,1.0
4456,Germany,North,Standard,2024,1.0
4457,Belgium,West,Standard,2024,1.0
4458,Germany,East,Standard,2023,1.0
4459,Netherlands,North,Returning,2021,1.1
4460,Netherlands,West,Standard,2023,1.0
4461,Netherlands,East,VIP,2025,1.25
4462,Netherlands,North,Standard,2024,1.0
4463,Spain,Central,Standard,2023,1.0
4464,Germany,Central,Standard,2024,1.0
4465,Belgium,West,Standard,2024,1.0
4466,Switzerland,South,Returning,2025,1.1
4467,Germany,North,Returning,2022,1.1
4468,Germany,West,Standard,2025,1.0
4469,Spain,South,Returning,2024,1.1
4470,Italy,South,Returning,2022,1.1
4471,Italy,North,VIP,2023,1.25
4472,Spain,North,Standard,2023,1.0
4473,Germany,South,Standard,2021,1.0
4474,Switzerland,East,Standard,2024,1.0
4475,Belgium,West,Standard,2022,1.0
4476,Netherlands,North,Returning,2023,1.1
4477,Netherlands,South,Returning,2023,1.1
4478,Switzerland,East,Standard,2024,1.0
4479,Netherlands,Central,Returning,2025,1.1
4480,Netherlands,South,Returning,2025,1.1
4481,Germany,East,Returning,2025,1.1
4482,Netherlands,Central,Returning,2024,1.1
4483,Netherlands,East,Returning,2024,1.1
4484,Netherlands,North,Standard,2023,1.0
4485,Germany,South,Returning,2024,1.1
4486,Kosovo,Central,Standard,2022,1.0
4487,Germany,East,Standard,2023,1.0
4488,Switzerland,Central,Standard,2024,1.0
4489,Kosovo,West,Returning,2024,1.1
4490,Netherlands,South,Standard,2022,1.0
4491,Austria,North,Returning,2022,1.1
4492,Belgium,Central,Standard,2022,1.0
4493,Netherlands,East,Standard,2025,1.0
4494,Kosovo,Central,Standard,2022,1.0
4495,Belgium,East,Standard,2025,1.0
4496,Belgium,Central,Standard,2025,1.0
4497,Netherlands,North,Standard,2025,1.0
4498,Germany,North,Standard,2024,1.0
4499,Austria,South,Returning,2025,1.1
4500,Netherlands,North,Standard,2022,1.0
4501,Netherlands,Central,Returning,2022,1.1
4502,Netherlands,Central,Standard,2025,1.0
4503,Austria,North,Standard,2022,1.0
4504,Germany,West,Returning,2021,1.1
4505,Netherlands,Central,Returning,2022,1.1
4506,Austria,South,Standard,2023,1.0
4507,Belgium,West,Standard,2023,1.0
4508,Germany,North,Returning,2021,1.1
4509,Netherlands,East,Standard,2023,1.0
4510,Spain,Central,Standard,2024,1.0
4511,Germany,East,Standard,2025,1.0
4512,Netherlands,South,Returning,2022,1.1
4513,Germany,West,Returning,2022,1.1
4514,Belgium,East,Standard,2023,1.0
4515,Netherlands,South,Standard,2025,1.0
4516,Netherlands,East,Standard,2023,1.0
4517,Netherlands,East,Standard,2021,1.0
4518,Italy,South,Standard,2022,1.0
4519,Germany,Central,Standard,2024,1.0
4520,Germany,East,Standard,2023,1.0
4521,Italy,South,Returning,2024,1.1
4522,Netherlands,East,Returning,2024,1.1
4523,Italy,Central,Returning,2024,1.1
4524,Netherlands,South,Standard,2023,1.0
4525,Kosovo,East,VIP,2024,1.25
4526,Netherlands,North,VIP,2024,1.25
4527,Kosovo,Central,Standard,2022,1.0
4528,Italy,East,Standard,2024,1.0
4529,Netherlands,West,Returning,2023,1.1
4530,Germany,South,Returning,2024,1.1
4531,Austria,East,Returning,2022,1.1
4532,Germany,Central,Returning,2024,1.1
4533,Austria,Central,Standard,2021,1.0
4534,Austria,West,Standard,2022,1.0
4535,Netherlands,West,Standard,2025,1.0
4536,Netherlands,East,Returning,2023,1.1
4537,Netherlands,North,VIP,2023,1.25
4538,Belgium,Central,Standard,2025,1.0
4539,Germany,North,Returning,2023,1.1
4540,Germany,North,Standard,2024,1.0
4541,Germany,East,Standard,2022,1.0
4542,Netherlands,South,Returning,2021,1.1
4543,Germany,South,Standard,2023,1.0
4544,Austria,South,Standard,2025,1.0
4545,Netherlands,West,Standard,2023,1.0
4546,Kosovo,Central,Standard,2022,1.0
4547,Germany,West,Standard,2024,1.0
4548,Belgium,Central,Standard,2022,1.0
4549,Belgium,Central,Standard,2025,1.0
4550,Kosovo,Central,Returning,2024,1.1
4551,Spain,East,Returning,2025,1.1
4552,Germany,South,Returning,2021,1.1
4553,Germany,West,Returning,2021,1.1
4554,Italy,West,Returning,2023,1.1
4555,Netherlands,East,Returning,2025,1.1
4556,Netherlands,Central,Standard,2024,1.0
4557,Belgium,South,Standard,2025,1.0
4558,Belgium,North,Standard,2022,1.0
4559,Spain,North,Returning,2024,1.1
4560,Spain,East,Returning,2024,1.1
4561,Belgium,South,Returning,2024,1.1
4562,Austria,North,Standard,2023,1.0
4563,Italy,North,Returning,2024,1.1
4564,Germany,West,Standard,2024,1.0
4565,Austria,South,VIP,2022,1.25
4566,Italy,North,Returning,2021,1.1
4567,Austria,West,Returning,2023,1.1
4568,Austria,South,Standard,2023,1.0
4569,Germany,Central,Standard,2023,1.0
4570,Italy,South,Standard,2023,1.0
4571,Netherlands,East,Standard,2023,1.0
4572,Belgium,West,Standard,2023,1.0
4573,Austria,Central,VIP,2022,1.25
4574,Kosovo,West,Standard,2024,1.0
4575,Kosovo,West,Standard,2025,1.0
4576,Austria,North,Standard,2025,1.0
4577,Netherlands,South,Standard,2025,1.0
4578,Germany,West,Returning,2021,1.1
4579,Spain,West,Standard,2022,1.0
4580,Belgium,East,VIP,2024,1.25
4581,Spain,East,Standard,2024,1.0
4582,Austria,East,VIP,2022,1.25
4583,Kosovo,West,Standard,2024,1.0
4584,Kosovo,Central,Returning,2023,1.1
4585,Belgium,South,Standard,2025,1.0
4586,Spain,West,Returning,2025,1.1
4587,Switzerland,North,Returning,2021,1.1
4588,Germany,Central,Standard,2021,1.0
4589,Belgium,Central,Standard,2023,1.0
4590,Belgium,South,VIP,2021,1.25
4591,Netherlands,Central,Standard,2021,1.0
4592,Germany,South,Returning,2025,1.1
4593,Netherlands,Central,Returning,2025,1.1
4594,Austria,South,Standard,2024,1.0
4595,Netherlands,East,Standard,2025,1.0
4596,Belgium,East,VIP,2022,1.25
4597,Kosovo,Central,Returning,2024,1.1
4598,Austria,Central,Standard,2024,1.0
4599,Netherlands,South,Returning,2025,1.1
4600,Austria,South,Standard,2022,1.0
4601,Germany,West,Returning,2024,1.1
4602,Kosovo,East,Standard,2025,1.0
4603,Italy,West,Standard,2024,1.0
4604,Switzerland,West,Standard,2023,1.0
4605,Kosovo,North,Standard,2025,1.0
4606,Italy,South,Standard,2022,1.0
4607,Italy,North,Returning,2021,1.1
4608,Germany,North,Returning,2022,1.1
4609,Spain,West,Returning,2024,1.1
4610,Switzerland,North,Standard,2025,1.0
4611,Switzerland,South,Standard,2024,1.0
4612,Germany,West,Returning,2023,1.1
4613,Netherlands,South,Standard,2025,1.0
4614,Germany,Central,Standard,2023,1.0
4615,Austria,North,Standard,2025,1.0
4616,Austria,West,Standard,2025,1.0
4617,Kosovo,East,Standard,2023,1.0
4618,Italy,South,Returning,2022,1.1
4619,Austria,North,Returning,2021,1.1
4620,Italy,South,Standard,2024,1.0
4621,Italy,South,Returning,2024,1.1
4622,Kosovo,Central,Standard,2022,1.0
4623,Germany,South,Standard,2023,1.0
4624,Belgium,Central,Returning,2024,1.1
4625,Spain,Central,Standard,2023,1.0
4626,Belgium,Central,Standard,2024,1.0
4627,Switzerland,North,Returning,2024,1.1
4628,Netherlands,South,Returning,2023,1.1
4629,Belgium,South,Returning,2025,1.1
4630,Netherlands,Central,Standard,2024,1.0
4631,Germany,South,Standard,2024,1.0
4632,Austria,South,Standard,2022,1.0
4633,Kosovo,Central,Standard,2023,1.0
4634,Italy,East,Returning,2024,1.1
4635,Germany,East,Returning,2022,1.1
4636,Spain,Central,Standard,2024,1.0
4637,Switzerland,North,Returning,2022,1.1
4638,Belgium,South,Standard,2022,1.0
4639,Kosovo,South,Returning,2023,1.1
4640,Kosovo,East,Standard,2022,1.0
4641,Spain,Central,Standard,2021,1.0
4642,Austria,North,Standard,2023,1.0
4643,Italy,Central,VIP,2024,1.25
4644,Germany,East,Standard,2023,1.0
4645,Belgium,East,Standard,2021,1.0
4646,Kosovo,South,Returning,2022,1.1
4647,Belgium,West,Standard,2024,1.0
4648,Austria,North,Standard,2024,1.0
4649,Italy,North,Returning,2025,1.1
4650,Germany,West,Standard,2023,1.0
4651,Germany,East,Returning,2024,1.1
4652,Belgium,Central,Returning,2025,1.1
4653,Netherlands,North,Standard,2021,1.0
4654,Italy,West,Standard,2021,1.0
4655,Switzerland,South,Returning,2023,1.1
4656,Germany,South,Standard,2024,1.0
4657,Italy,East,Standard,2021,1.0
4658,Netherlands,North,Returning,2023,1.1
4659,Germany,Central,Returning,2022,1.1
4660,Belgium,North,Returning,2024,1.1
4661,Netherlands,South,Returning,2022,1.1
4662,Belgium,North,Standard,2025,1.0
4663,Netherlands,South,Standard,2021,1.0
4664,Italy,West,Returning,2025,1.1
4665,Italy,West,Standard,2023,1.0
4666,Belgium,South,Standard,2025,1.0
4667,Germany,Central,Returning,2025,1.1
4668,Italy,Central,Standard,2022,1.0
4669,Belgium,North,Standard,2021,1.0
4670,Belgium,South,Returning,2024,1.1
4671,Switzerland,East,Returning,2022,1.1
4672,Italy,Central,Standard,2025,1.0
4673,Belgium,Central,Standard,2021,1.0
4674,Germany,West,Standard,2023,1.0
4675,Netherlands,Central,Standard,2021,1.0
4676,Italy,Central,Standard,2023,1.0
4677,Germany,Central,Standard,2024,1.0
4678,Spain,South,Returning,2024,1.1
4679,Belgium,South,Standard,2024,1.0
4680,Belgium,West,VIP,2025,1.25
4681,Austria,North,Standard,2021,1.0
4682,Austria,Central,VIP,2024,1.25
4683,Spain,North,Standard,2022,1.0
4684,Austria,South,Standard,2022,1.0
4685,Kosovo,Central,Standard,2022,1.0
4686,Switzerland,North,Returning,2025,1.1
4687,Germany,North,Returning,2024,1.1
4688,Germany,East,Returning,2024,1.1
4689,Netherlands,South,Returning,2024,1.1
4690,Spain,West,Standard,2023,1.0
4691,Switzerland,West,Standard,2023,1.0
4692,Switzerland,East,Standard,2022,1.0
4693,Switzerland,North,Standard,2023,1.0
4694,Netherlands,East,Returning,2023,1.1
4695,Netherlands,East,Returning,2024,1.1
4696,Italy,South,Standard,2021,1.0
4697,Netherlands,Central,Returning,2023,1.1
4698,Netherlands,North,Standard,2023,1.0
4699,Germany,West,Standard,2023,1.0
4700,Spain,West,Standard,2024,1.0
4701,Austria,East,Standard,2024,1.0
4702,Germany,East,Standard,2024,1.0
4703,Belgium,East,Standard,2022,1.0
4704,Netherlands,North,Standard,2025,1.0
4705,Netherlands,East,Standard,2025,1.0
4706,Netherlands,East,Standard,2022,1.0
4707,Kosovo,Central,Standard,2024,1.0
4708,Germany,North,VIP,2025,1.25
4709,Italy,South,Returning,2023,1.1
4710,Belgium,South,Returning,2025,1.1
4711,Netherlands,Central,Standard,2021,1.0
4712,Netherlands,West,Returning,2023,1.1
4713,Austria,South,Standard,2022,1.0
4714,Kosovo,North,Returning,2022,1.1
4715,Netherlands,West,Standard,2025,1.0
4716,Switzerland,East,Standard,2023,1.0
4717,Netherlands,North,Standard,2021,1.0
4718,Spain,West,Standard,2024,1.0
4719,Netherlands,South,Standard,2025,1.0
4720,Spain,East,VIP,2021,1.25
4721,Switzerland,East,Standard,2022,1.0
4722,Germany,North,Returning,2023,1.1
4723,Germany,East,Standard,2025,1.0
4724,Netherlands,West,Returning,2022,1.1
4725,Germany,Central,Returning,2023,1.1
4726,Germany,South,Standard,2023,1.0
4727,Italy,North,Standard,2023,1.0
4728,Italy,Central,Returning,2022,1.1
4729,Kosovo,Central,Standard,2025,1.0
4730,Germany,North,Standard,2025,1.0
4731,Germany,West,Returning,2025,1.1
4732,Germany,South,Standard,2023,1.0
4733,Belgium,North,Standard,2021,1.0
4734,Spain,Central,Standard,2021,1.0
4735,Netherlands,Central,Returning,2023,1.1
4736,Germany,North,Returning,2025,1.1
4737,Netherlands,Central,Standard,2025,1.0
4738,Switzerland,North,Standard,2025,1.0
4739,Switzerland,North,Standard,2022,1.0
4740,Belgium,South,Standard,2024,1.0
4741,Belgium,North,Returning,2024,1.1
4742,Germany,Central,Returning,2025,1.1
4743,Germany,East,Returning,2023,1.1
4744,Spain,South,Returning,2023,1.1
4745,Austria,Central,Returning,2021,1.1
4746,Germany,Central,Returning,2025,1.1
4747,Germany,South,Returning,2024,1.1
4748,Germany,South,Returning,2024,1.1
4749,Switzerland,Central,Returning,2025,1.1
4750,Kosovo,East,Returning,2023,1.1
4751,Switzerland,West,Standard,2023,1.0
4752,Netherlands,Central,Returning,2023,1.1
4753,Belgium,South,Returning,2021,1.1
4754,Netherlands,North,Standard,2022,1.0
4755,Italy,North,Returning,2021,1.1
4756,Italy,South,Standard,2022,1.0
4757,Germany,South,Returning,2021,1.1
4758,Kosovo,West,VIP,2023,1.25
4759,Netherlands,South,Standard,2022,1.0
4760,Spain,North,Returning,2025,1.1
4761,Netherlands,East,Returning,2025,1.1
4762,Spain,South,Returning,2024,1.1
4763,Kosovo,West,Standard,2025,1.0
4764,Austria,East,Standard,2024,1.0
4765,Netherlands,West,Standard,2025,1.0
4766,Spain,East,Standard,2024,1.0
4767,Italy,South,Standard,2023,1.0
4768,Germany,North,Returning,2025,1.1
4769,Belgium,East,VIP,2023,1.25
4770,Switzerland,Central,Standard,2023,1.0
4771,Germany,West,Standard,2024,1.0
4772,Netherlands,East,Returning,2025,1.1
4773,Austria,West,Standard,2023,1.0
4774,Kosovo,North,Returning,2024,1.1
4775,Switzerland,West,Returning,2023,1.1
4776,Italy,West,Returning,2025,1.1
4777,Germany,Central,Standard,2024,1.0
4778,Austria,West,Standard,2023,1.0
4779,Austria,East,Standard,2024,1.0
4780,Austria,West,Standard,2022,1.0
4781,Germany,South,Returning,2023,1.1
4782,Germany,West,Standard,2024,1.0
4783,Netherlands,South,Standard,2024,1.0
4784,Austria,West,Returning,2023,1.1
4785,Netherlands,West,Standard,2023,1.0
4786,Switzerland,East,Standard,2025,1.0
4787,Italy,South,Returning,2024,1.1
4788,Italy,South,Standard,2022,1.0
4789,Netherlands,Central,Standard,2022,1.0
4790,Switzerland,West,Standard,2023,1.0
4791,Germany,West,Standard,2024,1.0
4792,Spain,East,Standard,2025,1.0
4793,Germany,Central,Standard,2022,1.0
4794,Austria,Central,Standard,2024,1.0
4795,Austria,East,Standard,2024,1.0
4796,Switzerland,South,Standard,2024,1.0
4797,Germany,North,Returning,2025,1.1
4798,Kosovo,East,Returning,2023,1.1
4799,Germany,South,Returning,2022,1.1
4800,Belgium,Central,Standard,2025,1.0
4801,Germany,East,Standard,2021,1.0
4802,Germany,North,Returning,2025,1.1
4803,Italy,West,Returning,2024,1.1
4804,Germany,East,Returning,2022,1.1
4805,Italy,North,Standard,2022,1.0
4806,Netherlands,North,Standard,2022,1.0
4807,Germany,East,Returning,2024,1.1
4808,Spain,South,VIP,2022,1.25
4809,Austria,East,VIP,2024,1.25
4810,Italy,Central,VIP,2022,1.25
4811,Germany,North,Returning,2025,1.1
4812,Italy,North,Returning,2025,1.1
4813,Germany,West,Standard,2024,1.0
4814,Netherlands,North,Returning,2025,1.1
4815,Kosovo,West,Standard,2023,1.0
4816,Spain,North,Standard,2022,1.0
4817,Italy,North,Returning,2022,1.1
4818,Kosovo,East,Returning,2023,1.1
4819,Italy,East,Returning,2022,1.1
4820,Germany,Central,Standard,2025,1.0
4821,Austria,South,Standard,2025,1.0
4822,Austria,Central,Returning,2024,1.1
4823,Switzerland,North,Returning,2024,1.1
4824,Switzerland,Central,Standard,2021,1.0
4825,Netherlands,East,Returning,2022,1.1
4826,Germany,North,Returning,2024,1.1
4827,Belgium,North,Standard,2023,1.0
4828,Germany,Central,Standard,2024,1.0
4829,Austria,West,Standard,2021,1.0
4830,Netherlands,South,Standard,2024,1.0
4831,Kosovo,Central,Standard,2025,1.0
4832,Belgium,Central,Standard,2024,1.0
4833,Belgium,South,Standard,2023,1.0
4834,Germany,North,Standard,2022,1.0
4835,Netherlands,North,Standard,2022,1.0
4836,Germany,West,Returning,2024,1.1
4837,Switzerland,Central,Returning,2022,1.1
4838,Netherlands,South,Standard,2024,1.0
4839,Germany,Central,Standard,2022,1.0
4840,Austria,East,Standard,2023,1.0
4841,Spain,Central,Returning,2023,1.1
4842,Spain,Central,Returning,2022,1.1
4843,Switzerland,East,Returning,2025,1.1
4844,Germany,East,Returning,2025,1.1
4845,Germany,South,Returning,2023,1.1
4846,Switzerland,North,Standard,2024,1.0
4847,Spain,West,Returning,2024,1.1
4848,Germany,East,Returning,2024,1.1
4849,Kosovo,North,Standard,2023,1.0
4850,Germany,South,Standard,2025,1.0
4851,Spain,Central,Standard,2024,1.0
4852,Switzerland,South,Standard,2024,1.0
4853,Kosovo,South,Returning,2021,1.1
4854,Switzerland,East,Returning,2022,1.1
4855,Belgium,West,Standard,2023,1.0
4856,Germany,East,Standard,2025,1.0
4857,Germany,Central,VIP,2024,1.25
4858,Spain,East,Standard,2023,1.0
4859,Italy,Central,Standard,2021,1.0
4860,Italy,East,Standard,2024,1.0
4861,Belgium,West,VIP,2023,1.25
4862,Kosovo,North,Returning,2024,1.1
4863,Germany,West,Standard,2024,1.0
4864,Switzerland,East,Standard,2025,1.0
4865,Austria,South,Standard,2025,1.0
4866,Belgium,North,Standard,2024,1.0
4867,Switzerland,South,Returning,2025,1.1
4868,Germany,West,Standard,2024,1.0
4869,Netherlands,North,Standard,2025,1.0
4870,Kosovo,East,Standard,2024,1.0
4871,Switzerland,South,Standard,2025,1.0
4872,Germany,East,VIP,2022,1.25
4873,Germany,Central,Standard,2024,1.0
4874,Austria,North,Standard,2021,1.0
4875,Austria,South,Returning,2021,1.1
4876,Belgium,West,Standard,2023,1.0
4877,Belgium,West,Standard,2023,1.0
4878,Belgium,West,Standard,2024,1.0
4879,Switzerland,West,Standard,2024,1.0
4880,Italy,South,VIP,2022,1.25
4881,Germany,Central,Standard,2024,1.0
4882,Netherlands,West,Standard,2025,1.0
4883,Kosovo,West,Returning,2024,1.1
4884,Germany,West,Standard,2022,1.0
4885,Germany,Central,Returning,2024,1.1
4886,Italy,North,Standard,2021,1.0
4887,Switzerland,West,Standard,2023,1.0
4888,Belgium,West,Standard,2024,1.0
4889,Germany,West,Standard,2025,1.0
4890,Belgium,North,Standard,2024,1.0
4891,Austria,West,Standard,2024,1.0
4892,Germany,North,Returning,2024,1.1
4893,Belgium,North,Standard,2023,1.0
4894,Austria,East,Standard,2025,1.0
4895,Switzerland,East,Standard,2021,1.0
4896,Germany,West,Standard,2023,1.0
4897,Germany,South,Standard,2022,1.0
4898,Austria,East,Standard,2023,1.0
4899,Germany,East,Returning,2023,1.1
4900,Italy,South,Standard,2023,1.0
4901,Germany,Central,Standard,2025,1.0
4902,Netherlands,West,Standard,2024,1.0
4903,Germany,Central,Standard,2024,1.0
